,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
396,51,271.3299227343559,10.0,0.6974405454401111,71.88236636036538,10.0,0.3185010297950494,58.51731340980198,1.5,0.16031328459429553,341.8681150589508,1.5,0.5694125793444359,226.27508203929676,1.5,0.9388005454893878,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,Policy 0,dikesnet
397,103,323.8343432281941,1.5,0.23203188291031482,100.01834605210085,10.0,0.08852791309378012,198.31233133119684,10.0,0.700368725314442,298.8772571266811,10.0,0.9193133038403777,58.79168368063986,10.0,0.26932750527024446,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,Policy 0,dikesnet
398,112,38.03838013428913,1.0,0.44858863237422036,85.29376618878578,1.0,0.9929884301847586,254.59606996170334,10.0,0.42401304603666845,333.80093768663926,10.0,0.7417190893120843,162.63755964752824,1.5,0.24888121679175498,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,Policy 0,dikesnet
399,117,152.57665556904755,1.5,0.366999679523371,120.85111703232946,1.0,0.8520331876601134,104.00779304162243,10.0,0.0027915370144144204,132.6686361846419,1.5,0.14201315193416006,229.77186533795708,1.5,0.07106327085021849,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,Policy 0,dikesnet
400,92,196.3574496667664,10.0,0.20201165163774318,129.17149931894272,1.0,0.018127390324925243,90.57769699552706,1.0,0.08793415444774023,174.305097273737,1.0,0.38504348601799876,246.80164994497474,10.0,0.9278855287979694,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,Policy 0,dikesnet
401,33,61.743037998966145,1.5,0.7345269908996758,307.95668025150457,1.5,0.16373155993440716,37.834914345211345,1.0,0.5998123355017658,200.53734923000587,1.0,0.3555090075307035,311.2429670661796,1.0,0.7005573917691548,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,Policy 0,dikesnet
402,10,82.03100659653667,1.0,0.4240226284202002,256.82496949103654,1.0,0.5111468597039079,100.2828129204327,10.0,0.10052877718394346,87.58030434429287,10.0,0.9544280954284546,64.25084791289757,1.0,0.5978229504900826,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,Policy 0,dikesnet
403,19,175.55921621820087,1.5,0.8069148291044709,255.19309705303294,10.0,0.9040640995778959,273.3021855182935,1.5,0.9297388260721475,262.22181027935204,1.5,0.049644694423473995,271.9975981457443,10.0,0.8662945262462987,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,Policy 0,dikesnet
404,82,119.23639716403594,1.0,0.8040947562181003,52.48438644411818,10.0,0.3284616765799976,55.50599897183227,1.5,0.8187043352090139,106.20399773576776,1.0,0.24118971208751872,86.70517653227117,1.5,0.9357557434642277,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,Policy 0,dikesnet
405,8,335.17482554842104,1.0,0.33846549941461546,190.17819736462945,1.0,0.48476493097434076,261.52339434901813,10.0,0.7362142986574368,96.78335098342463,1.5,0.5896978524417404,231.82753494328387,1.0,0.04393884504372911,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,Policy 0,dikesnet
406,104,269.74488043658664,1.0,0.6726605604181168,69.1389421644738,1.0,0.8571327432015692,54.21228256527195,10.0,0.04435930655861878,236.87247947434318,1.5,0.5225740249178089,231.3404117122785,10.0,0.582636823805809,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,Policy 0,dikesnet
407,120,342.9000857636889,10.0,0.07845932489066443,276.6977972218879,1.0,0.4519794512239643,148.70718704330167,1.0,0.15607854150984896,319.6896949708654,1.0,0.5459373373224528,49.32169327654475,1.5,0.9936331938487898,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,Policy 0,dikesnet
408,96,40.44488249746576,1.0,0.8514815008242217,152.75594659048335,1.5,0.7105224670032216,116.16328499658215,1.5,0.8790756917106362,158.87150483466516,1.0,0.7657069675078332,326.9737272753433,1.0,0.5500448694212571,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,Policy 0,dikesnet
409,107,150.72728783333218,1.0,0.8138427295623412,186.10859007430145,1.5,0.3902423036064047,297.7835717497321,1.0,0.5566565727494006,228.97948237130612,1.0,0.8991397761109968,34.531821841188375,1.5,0.3698408427633241,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,Policy 0,dikesnet
410,24,81.90114413654723,10.0,0.13495888208132117,274.37108122360803,1.0,0.5403024223877738,220.217326689414,1.0,0.8355778275069732,222.16944720144954,1.0,0.5394453390604278,124.91684357317367,1.5,0.4831358532150836,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Policy 0,dikesnet
411,98,245.48690469055845,1.5,0.37786332342241435,347.85987723206597,10.0,0.21247951693699474,321.72623475137834,10.0,0.16860304574038226,323.689834646108,1.5,0.07388374117619932,42.19771661237709,1.5,0.7361907437073675,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,Policy 0,dikesnet
412,83,234.99059373334933,10.0,0.7703270120801504,322.3651738501549,1.5,0.08429641745194877,341.9897958852114,10.0,0.5610438199411577,305.38853871183994,1.5,0.6617774055675785,50.44672547356283,10.0,0.5326006093320423,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,Policy 0,dikesnet
413,13,32.73007766988982,1.5,0.6997391247807466,128.28641826035812,1.5,0.6279314441310245,339.56287725169364,1.5,0.2518201643474702,103.90243653581784,10.0,0.51746841191973,116.04050840024725,1.5,0.9892307085789754,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,Policy 0,dikesnet
414,21,52.537384487759354,1.0,0.8886558160422023,63.89673733719464,10.0,0.42899111826836045,130.2820238985069,1.0,0.8439642468148719,266.0908863548816,10.0,0.14458682666658434,320.44911226311956,1.0,0.3520083215630836,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,Policy 0,dikesnet
415,68,149.33940866193603,1.5,0.28142783629201296,335.7179818518522,1.0,0.3462006271068898,242.5947559414554,1.5,0.8182519313276604,197.30186600848862,1.0,0.20806088219463653,344.7590947468699,1.5,0.6997117745627199,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,Policy 0,dikesnet
416,110,181.83737165403176,10.0,0.4910862450795128,310.93700919757487,10.0,0.045278892692642125,62.724676281324584,1.5,0.7707544484542795,330.1737070764989,1.5,0.7031798845626557,245.00365312547564,1.5,0.3581496134171345,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,Policy 0,dikesnet
417,86,48.713086960489335,10.0,0.9272225022279712,56.64632162811716,10.0,0.9272804913748808,59.94913766483895,1.0,0.8674195439461634,49.7551398201611,10.0,0.7890698770525858,46.33927825218176,1.5,0.5926747408898989,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,Policy 0,dikesnet
418,11,224.92072806181497,1.0,0.3180731980155813,227.3092198519109,1.5,0.30625986082345114,62.38540955806628,1.0,0.09412529652945277,88.1259261473127,1.0,0.8657918331115799,257.9226547145907,10.0,0.3249440769462858,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,Policy 0,dikesnet
419,83,265.0989250666324,10.0,0.8374200424639264,300.3970190587508,1.0,0.9026656865231596,299.39689046412485,1.0,0.6305118262670154,103.550204062889,1.0,0.8359670708470361,61.468896774817324,1.0,0.39318701982538484,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,Policy 0,dikesnet
420,107,44.021389509776874,1.0,0.39365874965058023,287.6989557745585,1.5,0.6235997486350462,116.81477083527065,10.0,0.23132987863850393,74.0598792630615,1.0,0.905852319276676,153.80734291304253,10.0,0.9736056523475272,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,Policy 0,dikesnet
421,64,315.7626960705827,1.5,0.028844481236620038,265.40697572112333,1.5,0.6653203292469553,315.07180393672223,10.0,0.6429781744579393,179.9040671239867,1.0,0.41775087578937087,138.03170678265948,10.0,0.7605367893764249,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,Policy 0,dikesnet
422,55,41.54614204183634,10.0,0.729536288874289,125.1490857717991,1.5,0.6889985121530315,288.1710966897652,10.0,0.34891394074992027,77.53456353887786,10.0,0.18748836155136683,123.11193208257338,10.0,0.046903363886033916,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,Policy 0,dikesnet
423,126,340.29270418119813,1.5,0.22305611890069546,266.84148895128493,1.0,0.7922037981939611,212.84385988510198,1.5,0.7407341132432627,105.62053662060582,1.5,0.5609770773262156,128.13333202990677,1.5,0.48351697649712244,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,Policy 0,dikesnet
424,41,71.37550843791864,10.0,0.2134623023390335,273.45552855885325,10.0,0.687967406463276,96.68041435821407,10.0,0.6755313546831353,53.90838421174979,1.5,0.9123706884157606,90.73939272514917,1.0,1.8054841849474202e-05,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,Policy 0,dikesnet
425,129,336.88751186222805,1.0,0.3674864311039356,233.2529316334768,10.0,0.4017659863219793,297.0377846872991,1.0,0.9703485370972179,121.92297677167743,1.5,0.6847764595471754,344.24180829447243,10.0,0.464058198897226,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,Policy 0,dikesnet
426,40,54.7573853584944,10.0,0.38493776929712964,201.01183443819818,1.5,0.40931662765585675,192.65279978356648,10.0,0.4449984862044184,63.435692518170086,1.0,0.4319640734773698,207.76147532041122,1.5,0.6544451321880213,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,Policy 0,dikesnet
427,120,139.57458231917545,1.5,0.08961296912667617,235.84704072127394,10.0,0.4520054416308879,68.92848964051436,1.5,0.7014817776680006,49.169899286018534,1.0,0.28547603477853845,172.21289326798453,10.0,0.9904056115774394,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,Policy 0,dikesnet
428,113,275.0829531931919,1.5,0.8079860111685805,254.08489975115737,1.0,0.5659060545900803,69.60798510795475,1.5,0.42398674704915235,234.2702002014288,1.0,0.35337611033390093,37.64141923626276,1.0,0.44900879568389235,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,Policy 0,dikesnet
429,77,328.40055004370095,10.0,0.7610281339591219,322.2700082574938,1.5,0.37504682027833125,265.6403108513848,10.0,0.42063167427213416,148.2389740709736,1.0,0.2821260523963091,60.089490592381374,1.0,0.9837908566369136,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,Policy 0,dikesnet
430,7,51.203389298610105,1.5,0.19629278083219878,165.6214799885308,1.0,0.520777283257705,205.3864031217753,1.0,0.9735718397561053,194.09353354133975,1.0,0.9627088355508606,183.50379784100156,1.0,0.6710159742966103,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,Policy 0,dikesnet
431,30,340.60452412266073,1.0,0.8263551442364322,168.853505702995,1.5,0.7299792380154194,159.1075589019025,1.0,0.9584994864638302,51.115025762958645,1.5,0.870990001709164,277.78573329578694,10.0,0.3127926936904644,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,Policy 0,dikesnet
432,113,101.72698978813912,1.0,0.7634447294151409,169.4164433519149,10.0,0.9110268560501894,339.06824127492393,1.5,0.3450211365822704,284.81982742067606,1.0,0.8667909495560485,315.4258909982902,1.0,0.8408208525499935,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,Policy 0,dikesnet
433,56,54.41998065909907,1.5,0.9652666165539232,107.71139449219068,10.0,0.930086834923873,146.63804861976388,1.5,0.68089212390508,297.3388454396223,1.5,0.15378011507992942,135.12131757083455,10.0,0.9645231929921316,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,Policy 0,dikesnet
434,69,285.51606760095206,1.5,0.233779737565829,251.30260567614607,10.0,0.6227696451124046,191.0408047178832,1.5,0.628039148957053,302.35100284618636,1.5,0.3827001849604281,77.72356533343697,10.0,0.4602102397248998,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,Policy 0,dikesnet
435,23,274.00808584973504,1.5,0.3007403513288942,285.44830221453344,10.0,0.500233142983976,226.9483936765384,1.5,0.11819161871607038,108.03879482967137,1.5,0.6693912998570198,235.55436471951742,10.0,0.5924936560062933,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,Policy 0,dikesnet
436,96,37.09868174103176,10.0,0.8734339628987497,146.8637287159997,1.0,0.7094611140690309,49.89921574288816,1.5,0.9205571155978253,199.22901536658657,10.0,0.9589380319986399,230.165169799687,1.0,0.26272557634492016,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,Policy 0,dikesnet
437,26,140.20725342162595,10.0,0.37151043303588593,79.98344375429397,10.0,0.6937636108135393,132.22636417020283,10.0,0.9498005702580159,228.0486586121481,1.0,0.1299534193455049,110.21627123083232,1.5,0.350053401292382,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,Policy 0,dikesnet
438,116,158.3934336439243,1.5,0.14778673764462594,331.6177076781385,10.0,0.9903607387326815,221.587484210949,10.0,0.8766193200238672,200.34366420321084,1.5,0.12495118315035549,71.2700863630485,1.5,0.1920379476697245,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,Policy 0,dikesnet
439,65,168.91654761520843,1.0,0.1973328162410136,94.7393239531186,1.5,0.10486709421117824,153.80076335512808,10.0,0.24310344524202313,331.6954693349664,1.5,0.19877663529567216,310.00110991257594,1.5,0.2930085411915381,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,Policy 0,dikesnet
440,15,86.2837335973737,10.0,0.8353151441092169,140.6168003873006,1.0,0.11220453328518616,138.78880911808807,1.0,0.01016208065581104,146.6103300076735,1.5,0.025866236664287726,155.74290854323698,1.5,0.9790116193122689,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,Policy 0,dikesnet
441,35,216.83032962437622,1.5,0.5426933324788344,156.88335614235297,10.0,0.28598566113079255,156.56609270499584,1.0,0.827237038876829,260.3305252900581,1.0,0.8258825577244132,78.19797155410835,1.5,0.8078086393506485,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,Policy 0,dikesnet
442,95,130.0132946342491,1.5,0.6608066085090015,191.42615438934996,10.0,0.30380867833755176,54.13834126374257,1.0,0.5683652546846982,348.34215138673335,1.5,0.5776715247807256,45.0015535487814,1.0,0.08448380318220147,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,Policy 0,dikesnet
443,56,47.104658246731745,1.5,0.9238023326838115,176.0331314478286,1.5,0.7381179286257568,188.72700824011088,1.5,0.19795664302017557,88.91564515386659,1.0,0.34071840571945616,214.50877965264536,1.5,0.5254718405977089,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,Policy 0,dikesnet
444,5,321.59357079297524,1.0,0.4263042699174721,47.29228643854982,1.5,0.6114934099499391,60.31401539273905,1.0,0.9093763850818757,336.17870240094254,1.5,0.638740335318851,222.71963869164838,1.0,0.6850141796634387,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,Policy 0,dikesnet
445,117,70.8106613849893,1.5,0.15927581217225792,154.53337340182856,1.5,0.32662948336059305,199.41394443187892,1.5,0.27047151875249803,57.88212609677919,10.0,0.6793560865087093,346.32886029096454,1.5,0.03347501091229269,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,Policy 0,dikesnet
446,30,110.66812190627034,1.5,0.9308117241949093,129.22157345716016,1.5,0.3970805325064021,124.75101433321953,1.5,0.06044688156621478,204.54608384473872,10.0,0.9515591671607986,313.6514495774466,1.0,0.021659530402229045,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,Policy 0,dikesnet
447,67,108.01594028491343,10.0,0.1421631606529643,295.5662755672099,1.5,0.19257869361028104,170.7984306988123,1.5,0.6080074963581811,206.75530959428778,1.5,0.25240650276504983,80.37011992145783,1.0,0.9281961069821314,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,Policy 0,dikesnet
448,12,345.2059798169815,1.5,0.012195668967928973,333.18719168303636,1.5,0.025000464944909553,36.38985418220392,10.0,0.8926029562164293,212.74967933165692,1.0,0.04857363886356925,101.20030727880093,1.0,0.8772347407728979,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,Policy 0,dikesnet
449,38,290.77421350624667,1.0,0.6868430421597165,184.21043527095452,10.0,0.37884346495906923,183.840331089242,1.0,0.6580484624900417,80.0379687983194,1.0,0.6326395927975182,86.96599860120301,10.0,0.48543322433685593,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,Policy 0,dikesnet
450,2,83.91162252131244,10.0,0.0880475599539011,131.75469241920945,1.5,0.027556152199567842,152.73466846582167,10.0,0.702600112267992,252.35376799044417,1.0,0.7552051597423348,303.9387861717515,1.0,0.6782276140827749,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,Policy 0,dikesnet
451,14,72.48070653550087,10.0,0.3140750091356774,32.903379222227926,10.0,0.5923100122393328,98.42301603097721,1.5,0.37435000383948724,292.90991390174906,1.0,0.735441694338878,280.0959841282212,10.0,0.4761426737350852,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,Policy 0,dikesnet
452,130,172.0726686083535,10.0,0.3752548503252631,101.4449766676945,1.0,0.9895367775255642,280.64251569083774,1.5,0.6482979044800797,188.19444285315603,1.5,0.9067657457933326,82.99958394744286,10.0,0.5720761788568217,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,Policy 0,dikesnet
453,26,335.4637335722005,1.0,0.5193998370538186,126.26532489535111,1.0,0.5713982053054617,247.52947529532702,1.5,0.11170905833127785,99.8754397528039,1.0,0.2619746023381966,68.35433598116875,10.0,0.577425190626098,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,Policy 0,dikesnet
454,43,270.0555511026852,10.0,0.2935964659339595,92.78463751230896,1.5,0.8959234218729496,226.18483690492835,1.0,0.5391863981279698,273.1488426685392,10.0,0.028566170237325196,47.44375010317367,1.5,0.5010870925996463,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,Policy 0,dikesnet
455,116,188.00630077847603,10.0,0.4956005915032534,192.32330246928757,10.0,0.8255747984821764,200.62378260027333,1.0,0.8723743611627248,214.18276126314174,10.0,0.9486514233654771,133.65026989587756,1.5,0.555505514258096,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,Policy 0,dikesnet
456,5,209.91179205311585,10.0,0.5174513661903712,98.6027558559361,1.5,0.643379900832227,58.92489601743017,10.0,0.7759035951286927,173.71820582332614,1.0,0.10459902376541437,323.0748365925218,10.0,0.6861878388008104,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,Policy 0,dikesnet
457,128,330.52229268482995,1.0,0.9392366635536955,321.4753906104135,1.5,0.9864796961111633,77.72081731292539,10.0,0.7306444343564764,145.0511806785277,10.0,0.05183601982607441,270.65071241190446,10.0,0.22811638674595142,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,Policy 0,dikesnet
458,86,187.62560492527908,10.0,0.5394807893394805,318.71789262332294,1.0,0.5766172815378315,31.420027306779378,1.0,0.4817307352933261,232.97826404878947,1.5,0.6768353162785331,49.75266531287464,1.0,0.8100832880630938,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,Policy 0,dikesnet
459,126,268.253874139662,1.5,0.816158487025167,261.5547099075729,10.0,0.5190463082468619,309.0806878211898,1.0,0.23417191059422637,211.11501884694843,1.0,0.9918709844528375,128.28796617976053,1.5,0.4274539752505328,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,Policy 0,dikesnet
460,115,154.5396039002581,10.0,0.7209672342209176,228.44700921340734,10.0,0.27256898602058954,288.493176995254,1.0,0.06844946563370903,80.8803295825584,1.0,0.2661010048976832,207.5204263569289,10.0,0.915623993315655,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,Policy 0,dikesnet
461,45,314.31889336141376,1.5,0.2898378682076902,291.79265018522636,10.0,0.6355275762369808,310.26184691184,1.5,0.6378113968319316,290.0468942120313,10.0,0.8930608995308194,334.9263405770341,1.5,0.5782659282123447,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,Policy 0,dikesnet
462,75,44.85205800664295,1.5,0.7062669493697675,293.79213504868807,1.5,0.49414597345835387,307.6817579226903,1.0,0.241261318171904,332.9486438843549,10.0,0.5756751281839978,276.095946615917,10.0,0.6729365629098162,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,Policy 0,dikesnet
463,101,152.39334669342492,1.0,0.10647695642739612,145.0471960900746,1.0,0.18648394885783576,211.1722595576246,10.0,0.11881445747980558,285.7389060646387,10.0,0.9804562669289737,168.9541312675574,1.0,0.8726609489512187,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,Policy 0,dikesnet
